12-01-2017,20:26:04, 350.8 , 260.7 , 233.1 , 268.4 , 93.9 , 535.1 , 0 , 0 , 167.2 , 258 , 257.9 , 0 , 0 , 31.6 , 28.8 , 3 , 35.1 , 0 , 35 , 23.7 , 7.37 , 0 , 7.4 , 7.39 , 35 , 19 , 20 , 9 , 60.02 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 264 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:27:04, 347.4 , 265.5 , 233.8 , 267.3 , 85.4 , 527.3 , 0 , 0 , 166.1 , 258 , 257.9 , 0 , 0 , 31.5 , 27.9 , 3 , 31.1 , 0 , 30.1 , 24.1 , 7.3 , 0 , 7.3 , 7.27 , 35 , 19 , 20 , 9 , 59.89 , .016 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 272 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:28:04, 347.4 , 265.5 , 233.8 , 267.3 , 85.4 , 527.3 , 0 , 0 , 166.1 , 258 , 257.9 , 0 , 0 , 31.5 , 27.9 , 3 , 31.1 , 0 , 30.1 , 24.1 , 7.3 , 0 , 7.3 , 7.27 , 35 , 19 , 20 , 9 , 59.89 , .016 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 272 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:29:05, 342 , 267.3 , 239.8 , 278.9 , 79.8 , 527.7 , 0 , 0 , 167.1 , 258 , 257.9 , 0 , 0 , 30.3 , 24.3 , 3 , 30 , 0 , 27.2 , 22.5 , 7.13 , 0 , 6.96 , 6.91 , 35 , 19 , 20 , 9 , 60 , .019 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 272 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:30:05, 342 , 267.3 , 239.8 , 278.9 , 79.8 , 527.7 , 0 , 0 , 167.1 , 258 , 257.9 , 0 , 0 , 30.3 , 24.3 , 3 , 30 , 0 , 27.2 , 22.5 , 7.13 , 0 , 6.96 , 6.91 , 35 , 19 , 20 , 9 , 60 , .019 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 272 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:31:05, 339 , 265.5 , 245.8 , 284.9 , 78.9 , 532.7 , 0 , 0 , 165.8 , 258 , 257.9 , 0 , 0 , 29.1 , 25.1 , 3 , 30.1 , 0 , 25.2 , 23.5 , 6.96 , 0 , 6.73 , 6.97 , 35 , 19 , 20 , 9 , 59.98 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 276 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:32:04, 339 , 265.5 , 245.8 , 284.9 , 78.9 , 532.7 , 0 , 0 , 165.8 , 258 , 257.9 , 0 , 0 , 29.1 , 25.1 , 3 , 30.1 , 0 , 25.2 , 23.5 , 6.96 , 0 , 6.73 , 6.97 , 35 , 19 , 20 , 9 , 59.98 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 276 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:33:04, 348.9 , 265.5 , 244.7 , 278.9 , 84.8 , 537.5 , 0 , 0 , 166.2 , 258 , 257.9 , 0 , 0 , 28.2 , 25.6 , 3 , 30.7 , 0 , 29.3 , 24.7 , 7.02 , 0 , 6.87 , 6.8 , 35 , 19 , 20 , 9 , 60 , .014 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 264 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:34:04, 348.9 , 265.5 , 244.7 , 278.9 , 84.8 , 537.5 , 0 , 0 , 166.2 , 258 , 257.9 , 0 , 0 , 28.2 , 25.6 , 3 , 30.7 , 0 , 29.3 , 24.7 , 7.02 , 0 , 6.87 , 6.8 , 35 , 19 , 20 , 9 , 60 , .014 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 264 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:35:04, 348.9 , 272.1 , 249 , 275.5 , 81.3 , 538.3 , 0 , 0 , 164.8 , 258 , 257.9 , 0 , 0 , 28 , 25.4 , 3 , 29.8 , 0 , 29.8 , 21.6 , 6.91 , 0 , 6.84 , 6.99 , 35 , 19 , 20 , 9 , 60.01 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 276 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:36:04, 348.9 , 272.1 , 249 , 275.5 , 81.3 , 538.3 , 0 , 0 , 164.8 , 258 , 257.9 , 0 , 0 , 28 , 25.4 , 3 , 29.8 , 0 , 29.8 , 21.6 , 6.91 , 0 , 6.84 , 6.99 , 35 , 19 , 20 , 9 , 60.01 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 276 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:37:04, 343.4 , 269 , 255 , 284.8 , 77.7 , 540.7 , 0 , 0 , 165.3 , 258 , 257.9 , 0 , 0 , 27.6 , 25.6 , 3 , 29 , 0 , 26.8 , 21.7 , 6.96 , 0 , 6.72 , 6.9 , 35 , 19 , 20 , 9 , 60 , .012 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 272 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:38:04, 343.4 , 269 , 255 , 284.8 , 77.7 , 540.7 , 0 , 0 , 165.3 , 258 , 257.9 , 0 , 0 , 27.6 , 25.6 , 3 , 29 , 0 , 26.8 , 21.7 , 6.96 , 0 , 6.72 , 6.9 , 35 , 19 , 20 , 9 , 60 , .012 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 272 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:39:04, 351.3 , 282.1 , 253.2 , 278.8 , 74.2 , 535.4 , 0 , 0 , 165 , 258 , 257.9 , 0 , 0 , 26.4 , 24.6 , 3 , 27.5 , 0 , 25.8 , 20.8 , 6.79 , 0 , 6.59 , 6.8 , 35 , 19 , 20 , 9 , 59.99 , .014 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 287 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:40:04, 351.3 , 282.1 , 253.2 , 278.8 , 74.2 , 535.4 , 0 , 0 , 165 , 258 , 257.9 , 0 , 0 , 26.4 , 24.6 , 3 , 27.5 , 0 , 25.8 , 20.8 , 6.79 , 0 , 6.59 , 6.8 , 35 , 19 , 20 , 9 , 59.99 , .014 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 287 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:41:04, 341.6 , 272.1 , 256.7 , 289 , 71.2 , 536 , 0 , 0 , 166 , 258 , 257.9 , 0 , 0 , 25.2 , 23.1 , 3 , 26.6 , 0 , 26.4 , 18.2 , 6.74 , 0 , 6.45 , 6.53 , 35 , 19 , 20 , 9 , 59.99 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 278 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:42:05, 341.6 , 272.1 , 256.7 , 289 , 71.2 , 536 , 0 , 0 , 166 , 258 , 257.9 , 0 , 0 , 25.2 , 23.1 , 3 , 26.6 , 0 , 26.4 , 18.2 , 6.74 , 0 , 6.45 , 6.53 , 35 , 19 , 20 , 9 , 59.99 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 278 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:43:04, 351.5 , 283 , 262.7 , 295.8 , 72.8 , 543.6 , 0 , 0 , 166.1 , 258 , 257.9 , 0 , 0 , 25.3 , 23.9 , 3 , 26.8 , 0 , 25.8 , 20.1 , 6.81 , 0 , 6.49 , 6.44 , 35 , 19 , 20 , 9 , 59.99 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 289 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:44:05, 351.5 , 283 , 262.7 , 295.8 , 72.8 , 543.6 , 0 , 0 , 166.1 , 258 , 257.9 , 0 , 0 , 25.3 , 23.9 , 3 , 26.8 , 0 , 25.8 , 20.1 , 6.81 , 0 , 6.49 , 6.44 , 35 , 19 , 20 , 9 , 59.99 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 289 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
DATE,TIME,Village Load,Diesel kW,Diesel Min kW,Diesel Max kW,Wind Output,Wind Allowed,Dispatch Wait,SLC Load,SLC Temp,SLC Fixed kW,SLC Thermal kW,SLC Max kW,SLC Avg kW,Wind Max kW,Wind Min kW,# Turbines On-Line,WTG1 Output,WTG2 Output,WTG3 Output,WTG4 Output,WTG1 WindSpd,WTG2 WindSpd,WTG3 WindSpd,WTG4 WindSpd,WTG1 Starts,WTG2 Starts,WTG3 Starts,WTG4 Starts,Frequency,Instability,Wind status,SLC status,Diesel status,System Wind Allowed,Outage Count,ILC kW,ILC Temp,Diesel1 kW,Diesel2 kW,Diesel3 kW,Diesel4 kW,WTG1 Faults L,WTG1 Faults H,WTG2 Faults L,WTG2 Faults H,WTG3 Faults L,WTG3 Faults H,WTG3 Faults L,WTG4 Faults H,ILC Status,ILC kWhrs
12-01-2017,20:45:05, 350.8 , 288.3 , 265.7 , 290.5 , 67.5 , 541.2 , 0 , 0 , 165.7 , 258 , 257.9 , 0 , 0 , 24.1 , 22.5 , 3 , 24.7 , 0 , 22.8 , 19.9 , 6.6 , 0 , 6.43 , 6.33 , 35 , 19 , 20 , 9 , 60.01 , .014 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 291 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:46:05, 350.8 , 288.3 , 265.7 , 290.5 , 67.5 , 541.2 , 0 , 0 , 165.7 , 258 , 257.9 , 0 , 0 , 24.1 , 22.5 , 3 , 24.7 , 0 , 22.8 , 19.9 , 6.6 , 0 , 6.43 , 6.33 , 35 , 19 , 20 , 9 , 60.01 , .014 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 291 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:47:05, 325.1 , 252.4 , 230.7 , 284.5 , 73.8 , 512.6 , 0 , 0 , 166.5 , 258 , 257.9 , 0 , 0 , 25.2 , 22.7 , 3 , 25.7 , 0 , 27.1 , 21 , 6.65 , 0 , 6.54 , 6.44 , 35 , 19 , 20 , 9 , 60 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 257 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:48:04, 325.1 , 252.4 , 230.7 , 284.5 , 73.8 , 512.6 , 0 , 0 , 166.5 , 258 , 257.9 , 0 , 0 , 25.2 , 22.7 , 3 , 25.7 , 0 , 27.1 , 21 , 6.65 , 0 , 6.54 , 6.44 , 35 , 19 , 20 , 9 , 60 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 257 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:49:04, 325.3 , 245 , 235.1 , 278.5 , 83.6 , 526.8 , 0 , 0 , 165.1 , 258 , 257.9 , 0 , 0 , 28.1 , 23.9 , 3 , 30.9 , 0 , 31 , 21.7 , 6.89 , 0 , 6.83 , 6.8 , 35 , 19 , 20 , 9 , 60 , .017 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 251 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:50:04, 325.3 , 245 , 235.1 , 278.5 , 83.6 , 526.8 , 0 , 0 , 165.1 , 258 , 257.9 , 0 , 0 , 28.1 , 23.9 , 3 , 30.9 , 0 , 31 , 21.7 , 6.89 , 0 , 6.83 , 6.8 , 35 , 19 , 20 , 9 , 60 , .017 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 251 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:51:04, 322.4 , 244.1 , 227.1 , 272.5 , 80.1 , 515.3 , 0 , 0 , 165 , 258 , 257.9 , 0 , 0 , 28.9 , 25.1 , 3 , 31.3 , 0 , 25.6 , 23 , 7.1 , 0 , 6.87 , 6.84 , 35 , 19 , 20 , 9 , 60 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 248 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:52:04, 322.4 , 244.1 , 227.1 , 272.5 , 80.1 , 515.3 , 0 , 0 , 165 , 258 , 257.9 , 0 , 0 , 28.9 , 25.1 , 3 , 31.3 , 0 , 25.6 , 23 , 7.1 , 0 , 6.87 , 6.84 , 35 , 19 , 20 , 9 , 60 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 248 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:53:04, 331.6 , 249.8 , 233.1 , 266.5 , 84.5 , 525.7 , 0 , 0 , 165.3 , 258 , 257.9 , 0 , 0 , 28.1 , 26.3 , 3 , 30.6 , 0 , 30.7 , 23.1 , 7.07 , 0 , 6.9 , 6.74 , 35 , 19 , 20 , 9 , 60 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 255 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:54:04, 331.6 , 249.8 , 233.1 , 266.5 , 84.5 , 525.7 , 0 , 0 , 165.3 , 258 , 257.9 , 0 , 0 , 28.1 , 26.3 , 3 , 30.6 , 0 , 30.7 , 23.1 , 7.07 , 0 , 6.9 , 6.74 , 35 , 19 , 20 , 9 , 60 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 255 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:55:04, 324.5 , 253.3 , 232.5 , 260.5 , 73.8 , 514.3 , 0 , 0 , 165.6 , 258 , 257.9 , 0 , 0 , 27.6 , 24.6 , 3 , 27.8 , 0 , 24.7 , 21.1 , 6.92 , 0 , 6.8 , 6.9 , 35 , 19 , 20 , 9 , 59.98 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 257 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:56:04, 324.5 , 253.3 , 232.5 , 260.5 , 73.8 , 514.3 , 0 , 0 , 165.6 , 258 , 257.9 , 0 , 0 , 27.6 , 24.6 , 3 , 27.8 , 0 , 24.7 , 21.1 , 6.92 , 0 , 6.8 , 6.9 , 35 , 19 , 20 , 9 , 59.98 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 257 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:57:04, 338.3 , 265.5 , 238.5 , 267.3 , 72.1 , 518.7 , 0 , 0 , 165.5 , 258 , 257.9 , 0 , 0 , 26.4 , 23.8 , 3 , 25.7 , 0 , 25.3 , 21.1 , 6.77 , 0 , 6.61 , 6.66 , 35 , 19 , 20 , 9 , 59.98 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 268 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:58:04, 338.3 , 265.5 , 238.5 , 267.3 , 72.1 , 518.7 , 0 , 0 , 165.5 , 258 , 257.9 , 0 , 0 , 26.4 , 23.8 , 3 , 25.7 , 0 , 25.3 , 21.1 , 6.77 , 0 , 6.61 , 6.66 , 35 , 19 , 20 , 9 , 59.98 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 268 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,20:59:04, 337.3 , 273 , 244.5 , 283.5 , 66.8 , 519.3 , 0 , 0 , 165.2 , 258 , 257.9 , 0 , 0 , 25.2 , 21.9 , 3 , 23 , 0 , 24.4 , 19.3 , 6.57 , 0 , 6.55 , 6.49 , 35 , 19 , 20 , 9 , 59.96 , .013 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 278 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:00:05, 337.3 , 273 , 244.5 , 283.5 , 66.8 , 519.3 , 0 , 0 , 165.2 , 258 , 257.9 , 0 , 0 , 25.2 , 21.9 , 3 , 23 , 0 , 24.4 , 19.3 , 6.57 , 0 , 6.55 , 6.49 , 35 , 19 , 20 , 9 , 59.96 , .013 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 278 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:01:04, 331.5 , 280.8 , 249.4 , 277.5 , 61.1 , 518.5 , 0 , 0 , 166.2 , 258 , 257.9 , 0 , 0 , 24 , 20.1 , 3 , 22.6 , 0 , 20.3 , 18.1 , 6.53 , 0 , 6.36 , 6.35 , 35 , 19 , 20 , 9 , 60.04 , .016 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 281 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:02:04, 331.5 , 280.8 , 249.4 , 277.5 , 61.1 , 518.5 , 0 , 0 , 166.2 , 258 , 257.9 , 0 , 0 , 24 , 20.1 , 3 , 22.6 , 0 , 20.3 , 18.1 , 6.53 , 0 , 6.36 , 6.35 , 35 , 19 , 20 , 9 , 60.04 , .016 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 281 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:03:04, 336.3 , 280.8 , 255.4 , 287.8 , 58.8 , 522.2 , 0 , 0 , 165.9 , 258 , 257.9 , 0 , 0 , 22.8 , 18.5 , 3 , 20.1 , 0 , 20.6 , 18 , 6.09 , 0 , 6.12 , 6.04 , 35 , 19 , 20 , 9 , 59.99 , .013 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 285 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:04:04, 336.3 , 280.8 , 255.4 , 287.8 , 58.8 , 522.2 , 0 , 0 , 165.9 , 258 , 257.9 , 0 , 0 , 22.8 , 18.5 , 3 , 20.1 , 0 , 20.6 , 18 , 6.09 , 0 , 6.12 , 6.04 , 35 , 19 , 20 , 9 , 59.99 , .013 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 285 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:05:04, 332.6 , 274.7 , 261.2 , 289 , 60.9 , 530.1 , 0 , 0 , 166.2 , 258 , 257.9 , 0 , 0 , 21.6 , 17.9 , 3 , 21 , 0 , 21.6 , 18.3 , 6.03 , 0 , 5.83 , 6.07 , 35 , 19 , 20 , 9 , 60.01 , .012 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 279 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:06:04, 332.6 , 274.7 , 261.2 , 289 , 60.9 , 530.1 , 0 , 0 , 166.2 , 258 , 257.9 , 0 , 0 , 21.6 , 17.9 , 3 , 21 , 0 , 21.6 , 18.3 , 6.03 , 0 , 5.83 , 6.07 , 35 , 19 , 20 , 9 , 60.01 , .012 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 279 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:07:04, 344.1 , 276 , 254.9 , 283 , 72.4 , 535.3 , 0 , 0 , 165.1 , 258 , 257.9 , 0 , 0 , 24.4 , 19.1 , 3 , 25.4 , 0 , 23.7 , 23.1 , 6.36 , 0 , 6.16 , 6.6 , 35 , 19 , 20 , 9 , 60.04 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 279 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:08:04, 344.1 , 276 , 254.9 , 283 , 72.4 , 535.3 , 0 , 0 , 165.1 , 258 , 257.9 , 0 , 0 , 24.4 , 19.1 , 3 , 25.4 , 0 , 23.7 , 23.1 , 6.36 , 0 , 6.16 , 6.6 , 35 , 19 , 20 , 9 , 60.04 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 279 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:09:04, 321.8 , 248.9 , 239 , 277 , 74.5 , 521.5 , 0 , 0 , 164.6 , 258 , 257.9 , 0 , 0 , 26.1 , 20.3 , 3 , 25.8 , 0 , 26.6 , 22.1 , 6.56 , 0 , 6.35 , 6.64 , 35 , 19 , 20 , 9 , 59.97 , .012 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 253 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:10:05, 321.8 , 248.9 , 239 , 277 , 74.5 , 521.5 , 0 , 0 , 164.6 , 258 , 257.9 , 0 , 0 , 26.1 , 20.3 , 3 , 25.8 , 0 , 26.6 , 22.1 , 6.56 , 0 , 6.35 , 6.64 , 35 , 19 , 20 , 9 , 59.97 , .012 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 253 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:11:04, 338.6 , 258.1 , 233.3 , 271 , 82.3 , 523.7 , 0 , 0 , 165.7 , 258 , 257.9 , 0 , 0 , 28.5 , 21.5 , 3 , 38.7 , 0 , 24.7 , 18.9 , 6.77 , 0 , 6.7 , 6.97 , 35 , 19 , 20 , 9 , 60.01 , .016 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 264 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:12:04, 338.6 , 258.1 , 233.3 , 271 , 82.3 , 523.7 , 0 , 0 , 165.7 , 258 , 257.9 , 0 , 0 , 28.5 , 21.5 , 3 , 38.7 , 0 , 24.7 , 18.9 , 6.77 , 0 , 6.7 , 6.97 , 35 , 19 , 20 , 9 , 60.01 , .016 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 264 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:13:04, 323 , 244.1 , 217.8 , 265 , 82.9 , 508.8 , 0 , 0 , 164.8 , 258 , 257.9 , 0 , 0 , 32.1 , 22.7 , 3 , 28.5 , 0 , 29 , 25.3 , 7.17 , 0 , 7.14 , 7.22 , 35 , 19 , 20 , 9 , 59.98 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 248 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:14:04, 323 , 244.1 , 217.8 , 265 , 82.9 , 508.8 , 0 , 0 , 164.8 , 258 , 257.9 , 0 , 0 , 32.1 , 22.7 , 3 , 28.5 , 0 , 29 , 25.3 , 7.17 , 0 , 7.14 , 7.22 , 35 , 19 , 20 , 9 , 59.98 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 248 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:15:04, 320.7 , 230.5 , 215.1 , 259 , 94.6 , 517.8 , 0 , 0 , 165.3 , 258 , 257.9 , 0 , 0 , 34 , 23.9 , 3 , 36.3 , 0 , 32.3 , 25.9 , 7.33 , 0 , 7.27 , 7.51 , 35 , 19 , 20 , 9 , 60 , .013 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 232 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:16:04, 320.7 , 230.5 , 215.1 , 259 , 94.6 , 517.8 , 0 , 0 , 165.3 , 258 , 257.9 , 0 , 0 , 34 , 23.9 , 3 , 36.3 , 0 , 32.3 , 25.9 , 7.33 , 0 , 7.27 , 7.51 , 35 , 19 , 20 , 9 , 60 , .013 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 232 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:17:04, 314.2 , 206.9 , 201 , 253 , 109.3 , 518.3 , 0 , 0 , 165.2 , 258 , 257.9 , 0 , 0 , 37 , 25.1 , 3 , 41.1 , 0 , 44.6 , 23.5 , 7.71 , 0 , 7.59 , 7.64 , 35 , 19 , 20 , 9 , 59.95 , .014 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 212 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:18:04, 314.2 , 206.9 , 201 , 253 , 109.3 , 518.3 , 0 , 0 , 165.2 , 258 , 257.9 , 0 , 0 , 37 , 25.1 , 3 , 41.1 , 0 , 44.6 , 23.5 , 7.71 , 0 , 7.59 , 7.64 , 35 , 19 , 20 , 9 , 59.95 , .014 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 212 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-01-2017,21:19:04, 310.2 , 209.5 , 195 , 247 , 106.4 , 509.5 , 0 , 0 , 165.2 , 258 , 257.9 , 0 , 0 , 38.4 , 26.3 , 3 , 39.1 , 0 , 36.6 , 30.6 , 7.85 , 0 , 7.9 , 7.82 , 35 , 19 , 20 , 9 , 59.99 , .016 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 214 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
